,mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
21643,1,4,0.29875,SAYGRACE,0.58,188144.0,0.63225,0.003156025,0.19635,-5.19775,0.11645,144.66025000000005,0.5592499999999999,70.75,7
21654,0,2,0.0208,SEUNGRI,0.6809999999999999,210288.0,0.8640000000000001,3.98e-06,0.192,-4.3,0.116,90.008,0.479,75.0,8
21655,1,4,0.10829999999999998,SEVENTEEN,0.7635,197760.0,0.7905,7.65e-07,0.1229,-3.5380000000000003,0.052500000000000005,110.986,0.8005,67.5,3
21657,0,4,0.524,SHAED,0.654,184170.0,0.4355,8e-05,0.10144999999999996,-6.6525,0.03175,126.7785,0.5175000000000001,70.75,7
21658,1,3,0.35966666666666663,SHAUN,0.7423333333333333,206909.0,0.7416666666666668,0.000122,0.15766666666666665,-4.666666666666667,0.03256666666666667,101.92299999999999,0.5196666666666667,74.0,10
21661,1,2,0.184,SHOTTY HORROH,0.691,219933.0,0.733,0.0,0.341,-5.02,0.0368,153.976,0.797,74.0,6
21663,1,2,0.0225,SHY Martin,0.632,183414.0,0.575,1.81e-06,0.104,-6.478,0.029,90.037,0.188,73.0,5
21667,1,2,0.00165,SIDEPIECE,0.7709999999999999,189268.0,0.731,0.633,0.217,-6.574,0.0409,123.026,0.635,68.0,7
21669,1,2,0.607,SIX60,0.397,218854.0,0.524,0.0,0.157,-5.846,0.103,175.562,0.343,71.0,3
21672,1,8,0.1664995,SLANDER,0.50875,237686.25,0.622625,0.20131649375,0.214725,-7.5379999999999985,0.04055,145.148125,0.163775,65.125,8
21680,1,1,0.0834,SOYEON of (G)I-DLE,0.642,191720.0,0.6829999999999999,0.0,0.155,-5.386,0.262,154.881,0.584,74.0,1
21692,0,6,0.341,SUGA,0.7226666666666667,170687.66666666663,0.6970000000000001,0.0006146666666666668,0.13266666666666668,-5.213666666666667,0.08143333333333333,139.98766666666666,0.47200000000000003,79.0,0
21693,1,2,0.0556,SUNMI,0.722,180000.0,0.833,0.0,0.195,-3.915,0.094,93.941,0.53,70.0,6
21702,0,10,0.9046,SYML,0.4688,228505.8,0.276,0.24446,0.104,-12.2886,0.03098,100.28440000000002,0.1882800000000001,67.0,0
21713,0,2,0.0191,Sabi,0.6679999999999999,215693.0,0.857,6.71e-06,0.0385,-2.944,0.0535,131.959,0.748,69.0,7
21725,1,20,0.11906300000000004,Sabrina Carpenter,0.62905,182018.0,0.66325,0.001946673,0.10012,-5.454550000000001,0.09149,117.41799999999998,0.48805,67.65,6
21740,1,7,0.6154285714285714,SadBoyProlific,0.7554285714285714,130735.28571428572,0.3905714285714286,0.0003925428571428572,0.15734285714285715,-14.455142857142857,0.4671428571428571,95.10385714285715,0.5694285714285715,69.28571428571429,2
21741,1,4,0.013114,Sada Baby,0.86575,172207.5,0.69975,0.0,0.11675,-3.5817499999999995,0.1735,138.963,0.25399999999999995,71.0,10
21823,1,7,0.1754571428571429,Sam Feldt,0.7077142857142859,185889.42857142846,0.7347142857142855,0.00013272000000000002,0.11385714285714285,-5.021857142857144,0.06741428571428572,113.66328571428572,0.5167142857142857,72.14285714285714,7
21824,1,2,0.731,Sam Fischer,0.602,194853.0,0.377,0.0,0.0808,-6.212999999999999,0.0446,73.877,0.518,84.0,11
21825,1,2,0.000895,Sam Grow,0.57,180891.0,0.767,1.18e-05,0.097,-4.287,0.0331,110.995,0.713,72.0,10
21849,1,5,0.09924,Sam Tinnesz,0.5137999999999999,190498.6,0.7318,2.32e-06,0.1004,-5.159,0.03608,79.77040000000002,0.4988,66.2,11
21850,1,2,0.193,Sam Tsui,0.439,263598.0,0.7509999999999999,4.61e-05,0.0577,-7.6320000000000014,0.0527,164.10299999999995,0.221,71.0,9
21872,1,1,0.149,Sammy,0.6559999999999999,307435.0,0.662,8e-06,0.16,-1.3869999999999998,0.191,189.983,0.573,77.0,1
21873,0,2,0.111,Sammy & Falsetto,0.863,260545.0,0.669,0.0,0.0569,-5.952000000000001,0.282,164.062,0.947,86.0,6
21883,0,8,0.13025,Sample Rain Library,0.16175,224195.75,0.29244749999999997,0.93475,0.688,-19.19175,0.070375,92.3235,0.010155,65.0,2
21919,1,2,0.0303,Sandoval,0.593,229760.0,0.691,0.0,0.0899,-7.731,0.0303,90.01299999999998,0.32299999999999995,67.0,1
21927,1,4,0.187815,Sandro Cavazza,0.6775,196517.5,0.7164999999999999,0.0,0.1488,-5.920999999999999,0.06145000000000001,125.996,0.3935000000000001,77.0,2
21948,1,2,0.862,Santiago Cruz,0.7170000000000001,218147.0,0.512,0.0,0.121,-5.975,0.0424,147.97299999999996,0.39,67.0,9
21965,0,2,0.585,Sara Kays,0.679,227186.0,0.61,9.51e-05,0.156,-10.936,0.0305,123.978,0.5539999999999999,76.0,7
21975,1,2,0.135,Sarah Jane Morris,0.64,271067.0,0.926,2.04e-06,0.134,-5.597,0.0322,131.997,0.901,68.0,3
21989,0,6,0.3243333333333333,Sarcastic Sounds,0.7603333333333334,137943.66666666663,0.4823333333333333,0.2470011366666667,0.2796666666666667,-9.090333333333334,0.301,80.48199999999999,0.3760000000000001,70.33333333333333,6
22002,1,3,0.0037633333333333342,Sash!,0.6149999999999999,215142.0,0.9003333333333333,0.7003333333333334,0.3256666666666667,-6.815666666666668,0.038566666666666666,132.819,0.6729999999999999,65.33333333333333,4
22004,1,1,0.388,Sasha Hutchings,0.82,173594.0,0.451,0.0,0.563,-10.177,0.461,88.566,0.665,65.0,9
22006,1,16,0.5078750000000001,Sasha Sloan,0.675125,203008.125,0.4642499999999998,4.02875e-05,0.122375,-7.866625000000001,0.05945,114.150375,0.314125,69.5,11
22026,1,2,0.0201,Saudi,0.768,267427.0,0.471,0.0,0.268,-8.406,0.259,131.023,0.405,69.0,2
22033,1,7,0.18231714285714287,Savage Ga$p,0.7228571428571428,153603.14285714287,0.7732857142857144,0.1426742857142857,0.09664285714285714,-8.782571428571428,0.16765714285714287,140.1457142857143,0.5761428571428571,71.71428571428571,1
22046,1,14,0.05443742857142858,Saweetie,0.9037142857142858,164190.07142857142,0.6963571428571428,7.362857142857143e-05,0.08862142857142856,-5.580071428571428,0.23369285714285715,105.50007142857143,0.6378571428571429,72.57142857142857,10
22110,1,2,0.16899999999999998,Seaforth,0.612,169155.0,0.621,0.0,0.13699999999999998,-5.657,0.0734,185.857,0.883,67.0,7
22111,0,6,0.19063333333333327,Seafret,0.4530000000000001,223137.66666666663,0.507,0.0008140166666666666,0.107,-8.318666666666667,0.031799999999999995,142.37933333333334,0.19400000000000006,67.33333333333333,6
22133,0,2,0.42,Sean Stemaly,0.525,183920.0,0.84,1.67e-05,0.361,-4.21,0.037000000000000005,136.037,0.8059999999999999,67.0,1
22147,1,29,0.22370344827586214,Sech,0.7554827586206895,238133.37931034484,0.6655862068965518,9.056482758620689e-05,0.1307931034482759,-4.124862068965516,0.17011379310344826,143.38958620689655,0.6633793103448276,77.72413793103449,11
22157,0,8,0.090495,Seeb,0.51275,204962.5,0.7759999999999999,3.275e-06,0.300325,-4.631499999999999,0.150925,121.09574999999998,0.48375,69.25,7
22163,0,2,0.0622,Seezyn,0.715,205800.0,0.639,0.0,0.157,-5.017,0.0752,149.996,0.151,77.0,5
22171,1,2,0.174,Selective Sounds PTA,0.13,234197.0,0.16699999999999998,0.994,0.463,-19.561,0.0507,82.477,0.00719,65.0,0
22200,0,2,0.00257,Seraphine,0.66,217088.0,0.787,0.0,0.32299999999999995,-4.592,0.032,142.018,0.199,78.5,1
22239,1,3,0.5293333333333333,Seth Rogen,0.4013333333333333,205582.0,0.4153333333333333,0.0,0.10933333333333334,-10.737,0.09833333333333333,96.08666666666666,0.425,66.33333333333333,5
22246,1,1,0.0164,Sevenn,0.8859999999999999,179512.0,0.84,0.006220000000000001,0.329,-3.386,0.0502,123.035,0.203,70.0,2
22266,1,2,0.0128,Shaboozey,0.728,171467.0,0.727,0.0,0.0882,-3.585,0.206,143.144,0.89,69.0,2
22303,1,4,0.00017049999999999994,Shaman,0.14800000000000002,177875.0,0.3935,0.7870000000000001,0.175,-21.9735,0.05285,122.9015,0.0684,65.5,1
22367,1,60,0.3077230000000002,Shawn Mendes,0.6154833333333335,200855.01666666663,0.6144333333333332,2.5810000000000004e-06,0.12447000000000005,-6.256866666666664,0.07760000000000003,122.09106666666666,0.5419666666666667,67.51666666666667,10
22373,0,2,0.204,Shay Lia,0.835,218200.0,0.527,0.000423,0.28300000000000003,-7.272,0.128,106.003,0.611,67.0,7
22375,0,4,0.722,Shayne Orok,0.6609999999999999,100314.5,0.5349999999999999,0.3085,0.163,-9.547,0.0329,94.4965,0.7280000000000001,65.5,11
22379,1,4,0.13249999999999998,Sheck Wes,0.794,214334.0,0.6125,0.00493,0.3005,-4.948,0.16625,134.5255,0.4145,76.0,7
22388,0,11,0.4410363636363636,Sheff G,0.8193636363636364,159467.18181818182,0.5370909090909091,0.00012025454545454544,0.1865454545454545,-7.154545454545455,0.3096363636363636,125.17872727272726,0.7589090909090909,66.9090909090909,1
22436,1,20,0.62308,Shiloh Dynasty,0.7853999999999999,117494.0,0.3220950000000001,0.19378883599999994,0.13517,-13.873049999999996,0.141235,102.83400000000002,0.4156199999999999,66.55,7
22479,1,2,0.443,Shoffy,0.8029999999999999,191935.0,0.449,3.32e-05,0.127,-6.8610000000000015,0.0745,90.077,0.655,67.0,11
22487,1,4,0.20345,Shontelle,0.639,230646.5,0.6405000000000001,0.0,0.21,-4.926500000000001,0.0383,88.50899999999999,0.451,65.0,6
22492,0,3,0.2565333333333333,Shordie Shordie,0.763,145233.0,0.5286666666666666,0.0,0.11346666666666667,-8.684,0.20600000000000002,94.98100000000001,0.5273333333333333,66.66666666666667,5
22499,0,1,0.6509999999999999,Shotgun Willy,0.715,141663.0,0.55,0.000292,0.172,-10.293,0.425,116.669,0.8240000000000001,69.0,10
22521,0,6,0.127,Shy Glizzy,0.726,217945.66666666663,0.7016666666666667,0.0,0.08626666666666667,-6.214,0.125,129.95066666666665,0.531,65.33333333333333,1
22537,0,79,0.12759189873417714,Sia,0.5266582278481011,237352.50632911394,0.7010632911392404,0.06651034569620254,0.1696518987341772,-5.378012658227847,0.08448987341772149,131.6041898734177,0.3849316455696202,65.18987341772151,0
22562,1,2,0.11415,Sigala,0.6920000000000001,210679.0,0.8270000000000001,0.0,0.10815,-3.908,0.04545,125.4885,0.6014999999999999,74.5,6
22572,1,2,0.247,Silentó,0.821,185143.0,0.759,0.0,0.321,-8.541,0.121,140.01,0.962,66.0,8
22576,1,1,0.0104,Silk City,0.588,238173.0,0.67,3.33e-06,0.338,-6.439,0.0473,118.159,0.505,75.0,0
22646,1,4,0.24255,Sir Chloe,0.4305,187303.5,0.44799999999999995,1.0225e-05,0.125,-5.6549999999999985,0.0302,99.3825,0.2260000000000001,71.0,7
22668,1,4,0.007850000000000001,Sirah,0.6605,208020.0,0.946,0.0003141,0.4,-2.3,0.13365000000000002,142.50000000000003,0.3975,66.0,7
22673,1,2,0.647,Sista Prod,0.7350000000000001,155393.5,0.4775,0.000478,0.203,-9.036,0.5515,78.3555,0.5375,79.5,6
22695,0,1,0.00725,Skan,0.495,276000.0,0.8340000000000001,4e-05,0.126,-4.731,0.0967,150.049,0.247,65.0,4
22702,0,6,0.09203333333333334,Skepta,0.8246666666666668,181245.0,0.6356666666666666,0.0272,0.1836333333333333,-6.730666666666665,0.09333333333333334,94.65966666666668,0.2533333333333333,75.33333333333333,7
22704,1,45,0.17439622222222226,Ski Mask The Slump God,0.8313555555555558,156488.57777777774,0.5628666666666667,2.557777777777777e-05,0.18827333333333326,-8.138066666666669,0.2607555555555556,129.19844444444442,0.5898222222222221,65.95555555555555,1
22713,1,3,0.0679,Skip Marley,0.6023333333333333,223511.0,0.7716666666666666,5.733333333333334e-07,0.1638333333333333,-5.610666666666668,0.10096666666666664,96.68233333333332,0.5706666666666668,68.0,0
22734,0,3,0.3163333333333333,Sky Rompiendo,0.7760000000000001,247864.66666666663,0.7093333333333334,0.0,0.10316666666666667,-4.362000000000001,0.17366666666666666,90.72933333333334,0.6946666666666667,69.33333333333333,8
22735,1,1,0.00959,Skye,0.6779999999999999,155993.0,0.672,0.0,0.0868,-5.688,0.0302,136.933,0.625,66.0,0
22736,1,2,0.958,Skye Baird,0.168,171000.0,0.032,0.823,0.128,-30.525,0.0427,71.611,0.0742,67.0,7
22751,0,1,0.0658,Slaydit,0.6729999999999999,205500.0,0.916,0.0587,0.0769,-3.814,0.0344,160.025,0.513,69.0,6
22761,1,2,0.158,Sleep Tight,0.153,143618.0,0.476,0.982,0.8390000000000001,-21.877,0.0609,82.734,0.00449,66.0,0
22767,0,10,0.5643,Sleepy Hallow,0.8286000000000001,151085.1,0.5235,0.00026456,0.1253,-7.195299999999999,0.3018,127.6431,0.7709,67.6,6
22782,1,6,0.08203066666666667,Slim Jxmmi,0.8166666666666665,241344.5,0.6435,0.00040119999999999994,0.19163333333333327,-6.2845,0.07408333333333332,134.65166666666667,0.2305166666666667,65.5,1
22805,1,4,0.09487000000000002,Slushii,0.7969999999999999,186229.5,0.879,0.476245,0.047050000000000015,-3.069,0.08270000000000001,135.47050000000002,0.763,66.0,1
22821,1,12,0.40139166666666665,Smino,0.7176666666666667,255091.91666666663,0.5139999999999999,7.753333333333333e-06,0.17705,-8.411083333333332,0.3466666666666667,109.2255,0.5239166666666667,66.08333333333333,5
22828,1,5,0.15340399999999998,Smokepurpp,0.7798,179486.2,0.4959999999999999,0.00037,0.17553999999999995,-7.5466,0.24478000000000005,131.95,0.4212000000000001,65.2,7
22844,1,2,0.838,Smuv,0.857,92250.0,0.146,0.954,0.109,-10.946,0.33,82.9,0.7759999999999999,66.0,4
22862,0,12,0.4615,Snoh Aalegra,0.6435,202226.16666666663,0.4246666666666668,0.02261873000000001,0.1635666666666667,-9.750833333333333,0.09826666666666667,109.02099999999996,0.4513333333333334,66.66666666666667,6
22878,0,5,0.5462,Snøw,0.6154,152632.0,0.2132,0.0003638,0.2118,-17.1966,0.20256,124.36780000000002,0.14174,75.4,1
22885,1,5,0.19412,Social House,0.5833999999999999,179504.0,0.7866,0.0,0.10492,-4.5106,0.22082,152.8646,0.7718,74.0,10
22892,1,5,0.15798,Sofi Tukker,0.7234,187797.2,0.8196,0.01881272,0.156,-6.1168,0.11308,108.0118,0.502,69.0,4
22898,0,2,0.519,Sofia Karlberg,0.54,190250.0,0.499,0.0,0.157,-8.73,0.0544,120.055,0.316,67.0,2
22900,0,2,0.974,Sofia Mills,0.866,163902.0,0.211,0.0,0.0987,-12.675999999999998,0.0404,101.295,0.198,72.0,11
22927,0,2,0.381,SomeThingElseyt,0.733,144094.0,0.557,0.0,0.135,-9.672,0.0562,92.941,0.331,66.0,4
22952,0,2,0.179,Sonideros de MEX USA,0.648,224105.0,0.5760000000000001,1.6800000000000002e-05,0.105,-8.081,0.078,179.99599999999995,0.963,67.0,3
22970,0,2,0.335,Sonny Digital,0.79,235703.0,0.45,0.0,0.125,-7.5710000000000015,0.195,98.064,0.273,67.0,8
23012,0,2,0.423,Sosa Geek,0.5429999999999999,204805.0,0.7659999999999999,0.0,0.155,-3.387,0.343,106.869,0.7290000000000001,68.0,0
23021,0,2,0.267,Soudiere,0.7240000000000001,144000.0,0.68,5.41e-06,0.118,-8.04,0.244,79.997,0.247,66.0,7
23041,1,2,0.341,Souly Had,0.7559999999999999,159813.0,0.517,2.68e-05,0.103,-8.122,0.0996,110.064,0.267,67.0,0
23054,1,4,0.00049655,Sounds of Nature Noise,0.04335,163510.0,0.08756950000000001,0.8825,0.5750000000000001,-18.3635,0.02425,43.7785,0.01355,66.5,1
23084,0,2,0.18600000000000005,Spark Master Tape,0.8220000000000001,230878.0,0.471,0.0,0.215,-7.303,0.193,135.07,0.512,67.0,1
23101,1,3,0.06656666666666666,Spencer Crandall,0.5833333333333334,172985.0,0.7706666666666666,0.0,0.12466666666666665,-4.934666666666666,0.04836666666666667,137.351,0.8146666666666667,66.0,7
23118,0,2,0.986,Spirit Minds,0.22,207000.0,0.0514,0.897,0.129,-25.116,0.0445,80.671,0.0358,66.0,7
23133,1,2,0.0312,Spooks,0.8859999999999999,177184.0,0.4270000000000001,0.00099,0.0906,-10.028,0.145,108.034,0.23,78.0,6
23229,1,4,0.001165,Stardust,0.732,332100.0,0.691,0.179,0.3435,-7.1155,0.3365,124.1615,0.3615,66.0,5
23267,0,5,0.705,StaySolidRocky,0.7336,147774.6,0.423,0.0,0.11436,-9.963399999999998,0.09004,130.0438,0.6157999999999999,79.0,6
23294,0,5,0.08660000000000001,Stefflon Don,0.6308,215672.2,0.7158,0.000150022,0.17415999999999998,-4.6507999999999985,0.12660000000000002,144.44899999999996,0.5429999999999999,66.2,3
23296,1,2,0.6779999999999999,Stegosaurus Rex,0.809,300000.0,0.6679999999999999,0.0147,0.0865,-6.936,0.219,119.976,0.636,68.0,7
23306,0,2,0.0947,Stellar,0.7120000000000001,166356.0,0.568,0.0,0.16899999999999998,-7.864,0.0546,130.019,0.46,78.0,5
23314,1,2,0.993,Stephan Moccio,0.458,171213.0,0.00701,0.948,0.102,-34.755,0.0438,118.444,0.0939,70.0,8
23344,0,2,0.0699,Stephen Puth,0.759,176389.0,0.845,8.65e-05,0.215,-6.794,0.0421,124.0,0.6940000000000001,69.0,6
23349,1,6,0.5627666666666666,Stephen Speaks,0.5446666666666666,255370.66666666663,0.5076666666666667,0.0036484333333333327,0.1393333333333333,-8.130333333333333,0.030233333333333338,133.09333333333336,0.5803333333333334,65.33333333333333,7
23357,0,2,0.125,Stereo Outdoor Sampling,0.166,120083.0,0.00133,0.846,0.233,-23.291,0.215,119.669,0.0218,72.0,0
23465,1,20,0.42305,Still Woozy,0.65955,162658.4,0.5024999999999998,0.004173400000000001,0.17635000000000006,-11.05635,0.10087000000000004,119.32550000000003,0.6196,66.95,4
23486,0,5,0.131676,Stormzy,0.7962,203799.8,0.7969999999999999,1.042e-06,0.3886,-4.8816000000000015,0.13040000000000002,127.2368,0.4946,69.2,9
23501,1,6,0.05795666666666666,Stray Kids,0.6906666666666665,188275.33333333328,0.8640000000000001,0.0,0.29400000000000004,-3.5250000000000004,0.14359999999999998,130.35566666666668,0.546,75.66666666666667,7
23535,1,4,0.04396,Stunna 4 Vegas,0.89775,179053.25,0.77625,0.0,0.103875,-4.751249999999999,0.33375000000000005,138.5045,0.7737499999999999,66.5,1
23539,0,1,0.453,Stwo,0.812,220000.0,0.398,5.400000000000002e-06,0.12,-9.832,0.105,119.955,0.189,67.0,9
23552,1,3,0.315,Sub Urban,0.5623333333333334,204552.66666666663,0.5426666666666666,4.013333333333333e-05,0.2883333333333333,-5.2316666666666665,0.38833333333333336,112.329,0.5579999999999999,76.0,1
23562,1,2,0.608,Subvrbs,0.768,154599.0,0.339,0.000956,0.261,-13.169,0.777,76.229,0.568,83.0,0
23574,0,3,0.23566666666666666,Sueco,0.8476666666666667,149354.33333333337,0.6273333333333334,0.005700526666666667,0.146,-7.186333333333334,0.25566666666666665,100.03533333333333,0.5993333333333334,69.66666666666667,7
23619,0,35,0.4312857142857143,Summer Walker,0.6493714285714287,178114.91428571424,0.4500285714285714,0.0005394120000000001,0.14996000000000004,-8.47337142857143,0.18742857142857147,112.35445714285713,0.3134485714285713,67.68571428571428,1
23656,1,2,0.13,Super Yei,0.7595,283990.0,0.6655,4e-06,0.10845,-3.6695,0.2365,177.0225,0.76,81.5,6
23658,0,2,0.0139,SuperM,0.74,251293.0,0.835,0.0,0.857,-3.425,0.0839,123.024,0.535,69.0,10
23687,0,1,0.0686,Surf Mesa,0.674,176547.0,0.774,0.00188,0.393,-7.567,0.0892,112.05,0.33,88.0,11
23689,1,10,0.34679999999999994,Surfaces,0.7787999999999998,194003.6,0.5166000000000001,0.0004932140000000001,0.14538,-7.541600000000002,0.060719999999999975,121.69119999999998,0.7452,72.4,11
23711,0,1,0.59,Susana Baca,0.691,301427.0,0.805,0.0,0.0975,-6.81,0.0947,142.503,0.866,65.0,2
23747,0,36,0.2437758888888888,Swae Lee,0.6923333333333334,220134.5555555556,0.5987500000000001,0.0006054394444444445,0.180275,-6.544861111111113,0.08751388888888889,126.33588888888893,0.4690194444444444,71.22222222222223,1
23777,1,4,0.29285,Swell,0.732,193762.0,0.46399999999999997,0.1285271,0.06665,-10.7035,0.2255,151.487,0.5705,67.5,6
23803,1,1,0.464,Sydney James Harcourt,0.754,242017.0,0.535,0.0,0.19,-8.156,0.305,81.035,0.395,69.0,9
23890,1,2,0.478,TEMPOREX,0.557,180800.0,0.672,0.8029999999999999,0.223,-10.802,0.104,75.108,0.324,69.0,2
23896,1,2,0.00318,THE ORAL CIGARETTES,0.526,250973.0,0.981,0.00161,0.187,-1.82,0.111,142.016,0.7809999999999999,72.0,8
23897,0,1,0.233,THE SCOTTS,0.716,165978.0,0.537,0.0,0.157,-7.648,0.0514,129.97899999999998,0.28,85.0,0
23904,1,4,0.43925,TK from Ling tosite sigure,0.5125,233597.0,0.6395000000000001,0.0,0.08560000000000001,-4.418999999999999,0.08985,109.5565,0.32199999999999995,70.0,7
23912,1,4,0.0395,TOKYO’S REVENGE,0.8244999999999999,159936.25,0.62275,8.05e-07,0.31625,-7.286999999999999,0.245225,127.4495,0.5725,72.25,4
23915,1,6,0.021873333333333345,TOMORROW X TOGETHER,0.657,217226.33333333328,0.7919999999999999,0.0,0.093,-4.867,0.0623,117.30633333333333,0.6193333333333334,73.33333333333333,5
23923,0,2,0.6509999999999999,TRAQULA,0.715,141663.0,0.55,0.000292,0.172,-10.293,0.425,116.669,0.8240000000000001,69.0,10
23935,1,25,0.12236000000000002,TWICE,0.6768,207466.52,0.8760800000000001,0.000206148,0.2455920000000001,-2.546639999999999,0.09084400000000002,142.62056,0.6225999999999998,71.96,0
23958,1,4,0.239,Tai Verdes,0.8694999999999999,177773.5,0.475,0.0,0.36245,-8.3085,0.05800000000000001,113.4025,0.797,68.5,9
23966,1,2,0.00952,Take A Daytrip,0.917,228333.0,0.569,0.0,0.0774,-10.456,0.279,144.014,0.907,66.0,7
23980,1,2,0.2,Tal Bachman,0.537,224693.0,0.84,2.15e-06,0.0998,-4.626,0.0363,124.269,0.211,72.0,9
24036,0,1,0.151,Tariq Trotter,0.7290000000000001,259307.0,0.442,0.0,0.189,-8.106,0.285,81.029,0.757,66.0,11
24041,0,5,0.24911999999999998,Tarro,0.5883999999999999,214798.8,0.6444000000000001,4.7200000000000004e-07,0.13376,-7.0734,0.13226,121.8342,0.3748000000000001,65.4,5
24056,1,15,0.5747666666666668,Tate McRae,0.5769333333333333,176377.2,0.3685333333333334,1.1544000000000005e-05,0.16798666666666673,-9.352266666666667,0.0582,101.46913333333332,0.2439800000000001,75.4,0
24067,0,3,0.362,Tay Money,0.8583333333333334,110367.66666666669,0.5840000000000001,0.0,0.08646666666666668,-7.5139999999999985,0.2276666666666667,123.37933333333336,0.8079999999999999,65.66666666666667,0
24107,0,2,0.862,Teddy Hyde,0.478,232812.0,0.33,0.00113,0.17600000000000002,-12.4,0.0339,79.484,0.413,69.0,11
24121,1,10,0.24244000000000004,Tee Grizzley,0.7984000000000001,223291.9,0.6554000000000001,0.0,0.16717,-6.484,0.23792000000000005,109.42430000000002,0.4540000000000001,65.9,1
24170,1,7,0.5971428571428571,Teqkoi,0.6262857142857143,130764.85714285714,0.25357142857142856,0.001155142857142857,0.14825714285714287,-15.031571428571427,0.2311142857142857,111.48757142857143,0.2084857142857143,68.28571428571429,0
24212,1,2,0.0297,Tessa Violet,0.91,216267.0,0.402,0.00018,0.0801,-9.55,0.0857,135.993,0.825,72.0,1
24227,1,2,0.444,Tez Cadey,0.74,210853.0,0.831,0.00304,0.0769,-7.3210000000000015,0.0456,121.034,0.448,71.0,5
24228,1,2,0.29,Tezza,0.639,161893.0,0.84,1.1e-06,0.154,-3.998,0.0467,109.98,0.5479999999999999,65.0,8
24241,0,2,0.00773,Tham Sway,0.807,171799.0,0.812,0.0005009999999999999,0.236,-5.009,0.106,128.012,0.242,67.0,5
24247,0,1,0.684,Thayne Jasperson,0.795,112742.0,0.409,0.0,0.0548,-8.334,0.3720000000000001,77.87899999999998,0.5770000000000001,71.0,9
24282,1,2,0.0426,The Alpinist,0.0788,170000.0,0.71,0.7020000000000001,0.375,-22.824,0.0921,84.75,0.0065,68.0,5
24321,1,2,0.0578,The Backseat Lovers,0.329,282206.0,0.444,0.0352,0.113,-9.973,0.0417,162.279,0.225,71.0,1
24499,1,33,0.10742151515151516,The Chainsmokers,0.616848484848485,222994.39393939395,0.7020000000000001,0.04951087212121213,0.12675151515151514,-5.995272727272727,0.0669030303030303,113.7787272727273,0.392909090909091,68.6969696969697,11
24580,0,2,0.374,The Coral,0.441,141000.0,0.684,0.000848,0.108,-7.495,0.031,199.001,0.971,65.0,9
24623,0,2,0.0438,The Dap-Kings Horns,0.743,196360.0,0.765,0.0416,0.667,-3.5860000000000003,0.0389,114.991,0.338,68.0,5
24642,1,4,0.38545,The Deli,0.7645,162371.0,0.275,0.9575,0.1681,-11.839,0.09135,83.185,0.383,69.0,7
24803,1,1,0.76,The Fontane Sisters,0.7240000000000001,155933.0,0.276,0.0,0.116,-12.25,0.0599,112.874,0.718,76.0,7
24886,1,10,0.0044618,The Greatest Showman Ensemble,0.4406,269410.8,0.7040000000000001,0.012896400000000002,0.19066,-8.341199999999999,0.129,153.477,0.18367999999999998,72.8,2
24947,1,1,0.17,The Honeysticks,0.522,256019.0,0.458,0.00244,0.07200000000000001,-7.785,0.0275,125.973,0.359,65.0,11
24977,1,2,0.7090000000000001,The Irrepressibles,0.31,334987.0,0.484,0.247,0.125,-6.462999999999999,0.0299,79.863,0.038,71.0,9
25040,1,66,0.1650557575757576,The Kid LAROI,0.6434545454545456,147159.22727272724,0.6088181818181818,0.0,0.194310606060606,-6.086636363636365,0.13472424242424244,117.0411060606061,0.4183939393939393,72.89393939393939,6
25049,0,2,0.102,The Kingsmen,0.623,165381.0,0.7090000000000001,0.0,0.0967,-9.818,0.0636,122.394,0.948,66.0,1
25126,0,2,0.915,The Macarons Project,0.456,155402.0,0.113,0.0011,0.0959,-15.763,0.0334,108.536,0.327,73.0,2
25134,0,2,0.0234,The Magician,0.7859999999999999,280070.0,0.696,0.0019,0.0839,-5.796,0.0428,121.974,0.306,73.0,9
25158,1,2,0.0193,The Martinez Brothers,0.581,295082.0,0.7909999999999999,0.0101,0.0765,-2.99,0.157,119.986,0.466,68.0,1
25212,0,1,0.223,The Mojos,0.826,215187.0,0.6679999999999999,6.92e-05,0.16699999999999998,-6.329,0.0571,118.99,0.534,66.0,3
25287,1,2,0.96,The Noise Project,0.0,160847.0,0.0354,0.00868,0.0923,-47.731,0.0,0.0,0.0,67.0,2
25315,1,2,0.0438,The Original Wailers,0.6759999999999999,233268.0,0.731,1.26e-05,0.624,-5.252999999999999,0.0368,150.151,0.812,66.0,9
25323,1,4,0.040310000000000006,The Outdoor Library,0.163,152456.5,0.194608,0.968,0.6689999999999999,-20.9185,0.08245,89.70549999999999,0.014260000000000004,67.0,2
25420,1,8,0.112000385,The Rain Library,0.1037,176951.25,0.5129750000000001,0.984,0.758,-24.00525,0.07819999999999999,71.49324999999997,0.007922499999999999,67.25,1
25429,1,2,0.000109,The Rasmus,0.6,257920.0,0.7959999999999999,5.2e-05,0.484,-4.481,0.0275,105.991,0.75,69.0,2
25492,1,2,0.375,The Rose,0.36,237577.0,0.5329999999999999,0.0,0.0768,-4.394,0.0302,92.854,0.421,65.0,3
25518,0,11,0.02519454545454545,The Score,0.5535454545454545,211120.0,0.7681818181818183,1.7927272727272728e-05,0.13522727272727272,-4.883909090909091,0.04694545454545454,90.8882727272727,0.5343636363636363,68.9090909090909,1
